timestamp,air_temp,air_humidity,rain_mm,soil_moisture,irrigation
2020-03-07 01:10:20,30.96,57.39,0.0,0.518,0
2020-03-07 01:11:20,30.96,57.39,0.0,0.52,0
2020-03-07 01:12:20,30.96,57.39,0.0,0.518,0
2020-03-07 01:13:20,30.96,57.39,0.0,0.518,0
2020-03-07 01:14:20,30.96,57.39,0.0,0.518,0
2020-03-07 01:15:20,30.96,57.39,0.0,0.5160000000000001,0
2020-03-07 01:16:20,30.96,57.39,0.0,0.5160000000000001,0
2020-03-07 01:17:20,30.96,57.39,0.0,0.5159999999999999,0
2020-03-07 01:18:20,30.96,57.39,0.0,0.518,0
2020-03-07 01:19:20,30.96,57.39,0.0,0.5160000000000001,0
2020-03-07 01:20:20,30.96,57.39,0.0,0.52,0
2020-03-07 01:21:21,30.96,57.39,0.0,0.5160000000000001,0
2020-03-07 01:22:21,30.96,57.39,0.0,0.518,0
2020-03-07 01:23:21,30.96,57.39,0.0,0.516,0
2020-03-07 01:24:21,30.96,57.39,0.0,0.514,0
2020-03-07 01:25:21,30.96,57.39,0.0,0.52,0
2020-03-07 01:26:21,30.96,57.39,0.0,0.5160000000000001,0
2020-03-07 01:27:21,30.96,57.39,0.0,0.5160000000000001,0
2020-03-07 01:28:21,30.96,57.39,0.0,0.518,0
2020-03-07 01:29:21,30.96,57.39,0.0,0.5160000000000001,0
2020-03-07 01:30:21,30.96,57.39,0.0,0.5160000000000001,0
2020-03-07 01:31:21,30.96,57.39,0.0,0.514,0
2020-03-07 01:32:21,30.96,57.39,0.0,0.512,0
2020-03-07 01:33:21,30.96,57.39,0.0,0.512,0
2020-03-07 01:34:21,30.96,57.39,0.0,0.512,0
2020-03-07 01:35:21,30.96,57.39,0.0,0.512,0
2020-03-07 01:36:21,30.96,57.39,0.0,0.51,0
2020-03-07 01:37:21,30.96,57.39,0.0,0.506,0
2020-03-07 01:38:21,30.96,57.39,0.0,0.506,0
2020-03-07 01:39:21,30.96,57.39,0.0,0.506,0
2020-03-07 01:40:21,30.96,57.39,0.0,0.506,0
2020-03-07 01:41:22,30.96,57.39,0.0,0.5079999999999999,0
2020-03-07 01:42:22,30.96,57.39,0.0,0.506,0
2020-03-07 01:43:22,30.96,57.39,0.0,0.504,0
2020-03-07 01:44:22,30.96,57.39,0.0,0.5,0
2020-03-07 01:45:22,30.96,57.39,0.0,0.504,0
2020-03-07 01:46:22,30.96,57.39,0.0,0.504,0
2020-03-07 01:47:22,30.96,57.39,0.0,0.506,0
2020-03-07 01:48:22,30.96,57.39,0.0,0.506,0
2020-03-07 01:49:22,30.96,57.39,0.0,0.506,0
2020-03-07 01:50:22,30.96,57.39,0.0,0.506,0
2020-03-07 01:51:22,30.96,57.39,0.0,0.502,0
2020-03-07 01:52:22,30.96,57.39,0.0,0.5,0
2020-03-07 01:53:22,30.96,57.39,0.0,0.4979999999999999,0
2020-03-07 01:54:22,30.96,57.39,0.0,0.5,0
2020-03-07 01:55:22,30.96,57.39,0.0,0.494,0
2020-03-07 01:56:22,30.96,57.39,0.0,0.502,0
2020-03-07 01:57:22,30.96,57.39,0.0,0.496,0
2020-03-07 01:58:22,30.96,57.39,0.0,0.5,0
2020-03-07 01:59:22,30.96,57.39,0.0,0.4979999999999999,0
2020-03-07 02:00:22,30.96,57.39,0.0,0.494,0
2020-03-07 02:01:23,30.96,57.39,0.0,0.496,0
2020-03-07 02:02:23,30.96,57.39,0.0,0.502,0
2020-03-07 02:03:23,30.96,57.39,0.0,0.504,0
2020-03-07 02:04:23,30.96,57.39,0.0,0.502,0
2020-03-07 02:05:23,30.96,57.39,0.0,0.502,0
2020-03-07 02:06:23,30.96,57.39,0.0,0.506,0
2020-03-07 02:07:23,30.96,57.39,0.0,0.504,0
2020-03-07 02:08:23,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:09:23,30.96,57.39,0.0,0.504,0
2020-03-07 02:10:23,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:11:23,30.96,57.39,0.0,0.4979999999999999,0
2020-03-07 02:12:23,30.96,57.39,0.0,0.4979999999999999,0
2020-03-07 02:13:23,30.96,57.39,0.0,0.5,0
2020-03-07 02:14:23,30.96,57.39,0.0,0.4979999999999999,0
2020-03-07 02:15:23,30.96,57.39,0.0,0.502,0
2020-03-07 02:16:23,30.96,57.39,0.0,0.4979999999999999,0
2020-03-07 02:17:23,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:18:23,30.96,57.39,0.0,0.4979999999999999,0
2020-03-07 02:19:23,30.96,57.39,0.0,0.4979999999999999,0
2020-03-07 02:20:23,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:21:24,30.96,57.39,0.0,0.508,0
2020-03-07 02:22:24,30.96,57.39,0.0,0.508,0
2020-03-07 02:23:24,30.96,57.39,0.0,0.5079999999999999,0
2020-03-07 02:24:24,30.96,57.39,0.0,0.504,0
2020-03-07 02:25:24,30.96,57.39,0.0,0.506,0
2020-03-07 02:26:24,30.96,57.39,0.0,0.506,0
2020-03-07 02:27:24,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:28:24,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:29:24,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:30:24,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:31:24,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:32:24,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:33:24,30.96,57.39,0.0,0.5000000000000001,0
2020-03-07 02:34:24,30.96,57.39,0.0,0.512,0
2020-03-07 02:35:24,30.96,57.39,0.0,0.514,0
2020-03-07 02:36:24,30.96,57.39,0.0,0.512,0
2020-03-07 02:37:24,30.96,57.39,0.0,0.51,0
2020-03-07 02:38:24,30.96,57.39,0.0,0.512,0
2020-03-07 02:39:24,30.96,57.39,0.0,0.51,0
2020-03-07 02:40:24,30.96,57.39,0.0,0.51,0
2020-03-07 02:41:25,30.96,57.39,0.0,0.51,0
2020-03-07 02:42:25,30.96,57.39,0.0,0.508,0
2020-03-07 02:43:25,30.96,57.39,0.0,0.514,0
2020-03-07 02:44:25,30.96,57.39,0.0,0.51,0
2020-03-07 02:45:25,30.96,57.39,0.0,0.508,0
2020-03-07 02:46:25,30.96,57.39,0.0,0.506,0
2020-03-07 02:47:25,30.96,57.39,0.0,0.508,0
2020-03-07 02:48:25,30.96,57.39,0.0,0.502,0
2020-03-07 02:49:25,30.96,57.39,0.0,0.508,0
2020-03-07 02:50:25,30.96,57.39,0.0,0.508,0
2020-03-07 02:51:25,30.96,57.39,0.0,0.508,0
2020-03-07 02:52:25,30.96,57.39,0.0,0.508,0
2020-03-07 02:53:25,30.96,57.39,0.0,0.508,0
2020-03-07 02:54:25,30.96,57.39,0.0,0.502,0
2020-03-07 02:55:25,30.96,57.39,0.0,0.502,0
2020-03-07 02:56:25,30.96,57.39,0.0,0.502,0
2020-03-07 02:57:25,30.96,57.39,0.0,0.502,0
2020-03-07 02:58:25,30.96,57.39,0.0,0.504,0
2020-03-07 02:59:25,30.96,57.39,0.0,0.502,0
2020-03-07 03:00:25,30.96,57.39,0.0,0.508,0
2020-03-07 03:01:26,30.96,57.39,0.0,0.506,0
2020-03-07 03:02:26,30.96,57.39,0.0,0.504,0
2020-03-07 03:03:26,30.96,57.39,0.0,0.5,0
2020-03-07 03:04:26,30.96,57.39,0.0,0.504,0
2020-03-07 03:05:26,30.96,57.39,0.0,0.502,0
2020-03-07 03:06:26,30.96,57.39,0.0,0.504,0
2020-03-07 03:07:26,30.96,57.39,0.0,0.502,0
2020-03-07 03:08:26,30.96,57.39,0.0,0.502,0
2020-03-07 03:09:26,30.96,57.39,0.0,0.504,0
2020-03-07 03:10:26,30.96,57.39,0.0,0.508,0
2020-03-07 03:11:26,30.96,57.39,0.0,0.51,0
2020-03-07 03:12:26,30.96,57.39,0.0,0.504,0
2020-03-07 03:13:26,30.96,57.39,0.0,0.504,0
2020-03-07 03:14:26,30.96,57.39,0.0,0.506,0
2020-03-07 03:15:26,30.96,57.39,0.0,0.504,0
2020-03-07 03:16:26,30.96,57.39,0.0,0.502,0
2020-03-07 03:17:26,30.96,57.39,0.0,0.506,0
2020-03-07 03:18:26,30.96,57.39,0.0,0.508,0
2020-03-07 03:19:26,30.96,57.39,0.0,0.504,0
2020-03-07 03:20:26,30.96,57.39,0.0,0.508,0
2020-03-07 03:21:27,30.96,57.39,0.0,0.504,0
2020-03-07 03:22:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:23:27,30.96,57.39,0.0,0.508,0
2020-03-07 03:24:27,30.96,57.39,0.0,0.504,0
2020-03-07 03:25:27,30.96,57.39,0.0,0.504,0
2020-03-07 03:26:27,30.96,57.39,0.0,0.504,0
2020-03-07 03:27:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:28:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:29:27,30.96,57.39,0.0,0.504,0
2020-03-07 03:30:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:31:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:32:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:33:27,30.96,57.39,0.0,0.504,0
2020-03-07 03:34:27,30.96,57.39,0.0,0.504,0
2020-03-07 03:35:27,30.96,57.39,0.0,0.502,0
2020-03-07 03:36:27,30.96,57.39,0.0,0.51,0
2020-03-07 03:37:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:38:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:39:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:40:27,30.96,57.39,0.0,0.506,0
2020-03-07 03:41:28,30.96,57.39,0.0,0.508,0
2020-03-07 03:42:28,30.96,57.39,0.0,0.508,0
2020-03-07 03:43:28,30.96,57.39,0.0,0.508,0
2020-03-07 03:44:28,30.96,57.39,0.0,0.508,0
2020-03-07 03:45:28,30.96,57.39,0.0,0.506,0
2020-03-07 03:46:28,30.96,57.39,0.0,0.506,0
2020-03-07 03:47:28,30.96,57.39,0.0,0.506,0
2020-03-07 03:48:28,30.96,57.39,0.0,0.506,0
2020-03-07 03:49:28,30.96,57.39,0.0,0.504,0
2020-03-07 03:50:28,30.96,57.39,0.0,0.506,0
2020-03-07 03:51:28,30.96,57.39,0.0,0.506,0
2020-03-07 03:52:28,30.96,57.39,0.0,0.506,0
2020-03-07 03:53:28,30.96,57.39,0.0,0.502,0
2020-03-07 03:54:28,30.96,57.39,0.0,0.502,0
2020-03-07 03:55:28,30.96,57.39,0.0,0.504,0
2020-03-07 03:56:28,30.96,57.39,0.0,0.504,0
2020-03-07 03:57:28,30.96,57.39,0.0,0.504,0
2020-03-07 03:58:28,30.96,57.39,0.0,0.504,0
2020-03-07 03:59:28,30.96,57.39,0.0,0.506,0
2020-03-07 04:00:28,30.96,57.39,0.0,0.506,0
2020-03-07 04:01:29,30.96,57.39,0.0,0.506,0
2020-03-07 04:02:29,30.96,57.39,0.0,0.512,0
2020-03-07 04:03:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:04:29,30.96,57.39,0.0,0.512,0
2020-03-07 04:05:29,30.96,57.39,0.0,0.512,0
2020-03-07 04:06:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:07:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:08:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:09:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:10:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:11:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:12:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:13:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:14:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:15:29,30.96,57.39,0.0,0.512,0
2020-03-07 04:16:29,30.96,57.39,0.0,0.512,0
2020-03-07 04:17:29,30.96,57.39,0.0,0.512,0
2020-03-07 04:18:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:19:29,30.96,57.39,0.0,0.514,0
2020-03-07 04:20:29,30.96,57.39,0.0,0.516,0
2020-03-07 04:21:30,30.96,57.39,0.0,0.516,0
2020-03-07 04:22:30,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:23:30,30.96,57.39,0.0,0.516,0
2020-03-07 04:24:30,30.96,57.39,0.0,0.516,0
2020-03-07 04:25:30,30.96,57.39,0.0,0.516,0
2020-03-07 04:26:30,30.96,57.39,0.0,0.516,0
2020-03-07 04:27:30,30.96,57.39,0.0,0.514,0
2020-03-07 04:28:30,30.96,57.39,0.0,0.516,0
2020-03-07 04:29:30,30.96,57.39,0.0,0.5159999999999999,0
2020-03-07 04:30:30,30.96,57.39,0.0,0.518,0
2020-03-07 04:31:30,30.96,57.39,0.0,0.518,0
2020-03-07 04:32:30,30.96,57.39,0.0,0.518,0
2020-03-07 04:33:30,30.96,57.39,0.0,0.518,0
2020-03-07 04:34:30,30.96,57.39,0.0,0.518,0
2020-03-07 04:35:30,30.96,57.39,0.0,0.516,0
2020-03-07 04:36:30,30.96,57.39,0.0,0.518,0
2020-03-07 04:37:30,30.96,57.39,0.0,0.516,0
2020-03-07 04:38:30,30.96,57.39,0.0,0.514,0
2020-03-07 04:39:30,30.96,57.39,0.0,0.514,0
2020-03-07 04:40:30,30.96,57.39,0.0,0.512,0
2020-03-07 04:41:31,30.96,57.39,0.0,0.514,0
2020-03-07 04:42:31,30.96,57.39,0.0,0.516,0
2020-03-07 04:43:31,30.96,57.39,0.0,0.522,0
2020-03-07 04:44:31,30.96,57.39,0.0,0.522,0
2020-03-07 04:45:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:46:31,30.96,57.39,0.0,0.522,0
2020-03-07 04:47:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:48:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:49:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:50:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:51:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:52:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:53:31,30.96,57.39,0.0,0.518,0
2020-03-07 04:54:31,30.96,57.39,0.0,0.518,0
2020-03-07 04:55:31,30.96,57.39,0.0,0.518,0
2020-03-07 04:56:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 04:57:31,30.96,57.39,0.0,0.51,0
2020-03-07 04:58:31,30.96,57.39,0.0,0.522,0
2020-03-07 04:59:31,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 05:00:31,30.96,57.39,0.0,0.5219999999999999,0
2020-03-07 05:01:32,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 05:02:32,30.96,57.39,0.0,0.518,0
2020-03-07 05:03:32,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 05:04:32,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 05:05:32,30.96,57.39,0.0,0.516,0
2020-03-07 05:06:32,30.96,57.39,0.0,0.518,0
2020-03-07 05:07:32,30.96,57.39,0.0,0.516,0
2020-03-07 05:08:32,30.96,57.39,0.0,0.516,0
2020-03-07 05:09:32,30.96,57.39,0.0,0.514,0
2020-03-07 05:10:32,30.96,57.39,0.0,0.518,0
2020-03-07 05:11:32,30.96,57.39,0.0,0.5219999999999999,0
2020-03-07 05:12:32,30.96,57.39,0.0,0.518,0
2020-03-07 05:13:32,30.96,57.39,0.0,0.518,0
2020-03-07 05:14:32,30.96,57.39,0.0,0.518,0
2020-03-07 05:15:32,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 05:16:32,30.96,57.39,0.0,0.518,0
2020-03-07 05:17:32,30.96,57.39,0.0,0.516,0
2020-03-07 05:18:32,30.96,57.39,0.0,0.518,0
2020-03-07 05:19:32,30.96,57.39,0.0,0.5199999999999999,0
2020-03-07 05:20:32,30.96,57.39,0.0,0.516,0
2020-03-07 05:21:33,30.96,57.39,0.0,0.514,0
2020-03-07 05:22:33,30.96,57.39,0.0,0.518,0
2020-03-07 05:23:33,30.96,57.39,0.0,0.516,0
2020-03-07 05:24:33,30.96,57.39,0.0,0.52,0
2020-03-07 05:25:33,30.96,57.39,0.0,0.52,0
2020-03-07 05:26:33,30.96,57.39,0.0,0.518,0
2020-03-07 05:27:33,30.96,57.39,0.0,0.522,0
2020-03-07 05:28:33,30.96,57.39,0.0,0.522,0
2020-03-07 05:29:33,30.96,57.39,0.0,0.52,0
2020-03-07 05:30:33,30.96,57.39,0.0,0.52,0
2020-03-07 05:31:33,30.96,57.39,0.0,0.522,0
2020-03-07 05:32:33,30.96,57.39,0.0,0.5159999999999999,0
